区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
中西區,西營盤,高雅閣 低層 E室,N/A,02/03/2025,-,"$17,000",365 呎,$47,N/A
中西區,西營盤,盈峰一號 低層 A室,N/A,01/03/2025,3房,"$37,000",750 呎,$49,露台
中西區,西營盤,雍翠臺 1座 6樓 B室,N/A,28/02/2025,3房,$649 萬,395 呎,"$16,430",N/A
中西區,西營盤,豐景閣 19樓 B室,N/A,27/02/2025,2房,$400 萬,325 呎,"$12,308",N/A
中西區,西營盤,太平大廈 13樓 A室,N/A,27/02/2025,-,$390 萬,495 呎,"$7,879",N/A
中西區,西營盤,第一街31-33號 2樓 31室,N/A,27/02/2025,-,$300 萬,304 呎,"$9,868",N/A
中西區,西營盤,縉城峰 2座 43樓 D室,N/A,26/02/2025,3房,"$1,920 萬",816 呎,"$23,529",露台 | | 工作平台
中西區,西營盤,荷李活華庭 A座 35樓 H室,N/A,26/02/2025,3房,"$1,490 萬",780 呎,"$19,103",天台
中西區,西營盤,豪景臺 24樓 A室,N/A,26/02/2025,2房,$590 萬,392 呎,"$15,051",N/A
中西區,西營盤,藝里坊．2號 高層 L室,N/A,26/02/2025,1房,"$18,500",269 呎,$69,露台
中西區,西營盤,聚賢居 2座 6樓 E室,N/A,25/02/2025,2房,$600 萬,461 呎,"$13,015",平台 | | 露台 | | 工作平台
中西區,西營盤,聚賢居 1座 10樓 C室,N/A,25/02/2025,3房,"$1,416 萬",809 呎,"$17,503",露台 | | 工作平台
中西區,西營盤,嘉和苑 7樓 D室,N/A,25/02/2025,3房,"$2,000 萬","1,267 呎","$15,785",車位
中西區,西營盤,泰發大廈 5樓 B室,N/A,25/02/2025,-,$370 萬,439 呎,"$8,428",N/A
中西區,西營盤,惠德大廈 5樓 B室,N/A,25/02/2025,-,$298 萬,311 呎,"$9,582",N/A
中西區,西營盤,縉城峰 1座 11樓 B室,N/A,25/02/2025,2房,"$1,106 萬",559 呎,"$19,785",露台 | | 工作平台
中西區,西營盤,新成大廈 1樓 D室,N/A,25/02/2025,-,$455 萬,436 呎,"$10,436",平台
中西區,西營盤,榮昇閣 9樓 B室,N/A,25/02/2025,2房,$328 萬,327 呎,"$10,031",N/A
