区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
灣仔區,灣仔,堅安大廈 4樓 B室,N/A,05/03/2025,2房,$438 萬,375 呎,"$11,680",露台
灣仔區,灣仔,星域軒 1座 低層 B室,N/A,05/03/2025,2房,"$43,000",734 呎,$59,N/A
灣仔區,灣仔,東基大廈 10樓 2室,N/A,05/03/2025,-,$430 萬,384 呎,"$11,198",N/A
灣仔區,灣仔,昌業大廈 低層 344室,N/A,05/03/2025,-,"$22,800",597 呎,$38,N/A
灣仔區,灣仔,康富大廈 22樓 B室,N/A,05/03/2025,-,$200 萬,145 呎,"$13,793",N/A
灣仔區,灣仔,囍滙 第二期 3座 39樓 E室,N/A,05/03/2025,1房,$985 萬,442 呎,"$22,285",露台 | | 工作平台
灣仔區,灣仔,永德大廈 B 座 1樓 B4室,N/A,04/03/2025,開放式,$298 萬,400 呎,"$7,450",平台
灣仔區,灣仔,伊利莎伯大廈 A座 26樓 A3室,N/A,04/03/2025,-,$750 萬,698 呎,"$10,745",N/A
灣仔區,灣仔,壹環 低層 B室,N/A,02/03/2025,開放式,"$18,500",320 呎,$58,露台 | | 工作平台
灣仔區,灣仔,囍滙 第二期 2座 低層 B室,N/A,28/02/2025,1房,"$30,500",519 呎,$59,露台 | | 工作平台
灣仔區,灣仔,囍滙 第二期 2座 39樓 R室,N/A,28/02/2025,開放式,$820 萬,340 呎,"$24,118",露台 | | 工作平台
灣仔區,灣仔,其發大廈 12樓 B室,N/A,28/02/2025,-,$472 萬,391 呎,"$12,072",N/A
灣仔區,灣仔,皇朝閣 19樓 D室,N/A,27/02/2025,-,"$1,200 萬",636 呎,"$18,868",N/A
灣仔區,灣仔,海華苑 2座 3樓 A室,N/A,27/02/2025,2房,$456 萬,281 呎,"$16,228",N/A
灣仔區,灣仔,囍滙 第二期 3座 6樓 D室,N/A,27/02/2025,1房,$888 萬,433 呎,"$20,508",露台 | | 工作平台
灣仔區,灣仔,Eight Star Street 6樓 A室,N/A,27/02/2025,2房,"$1,480 萬",538 呎,"$27,509",平台
灣仔區,灣仔,永德大廈 B 座 11樓 B1室,N/A,27/02/2025,開放式,$300 萬,374 呎,"$8,021",N/A
灣仔區,灣仔,會景閣 中層 14室,N/A,27/02/2025,2房,"$51,000",995 呎,$51,N/A
灣仔區,灣仔,廣生行大廈 C座 20樓 O室,N/A,27/02/2025,2房,$438 萬,392 呎,"$11,173",N/A
灣仔區,灣仔,廣生行大廈 C座 13樓 M室,N/A,26/02/2025,2房,$583 萬,490 呎,"$11,898",N/A
灣仔區,灣仔,尚匯 17樓 B室,N/A,25/02/2025,1房,$840 萬,342 呎,"$24,561",露台
灣仔區,灣仔,泰華大廈 3樓 D室,N/A,24/02/2025,開放式,$398 萬,556 呎,"$7,158",N/A
灣仔區,灣仔,皇朝閣 高層 A室,N/A,22/02/2025,-,"$28,000",493 呎,$57,N/A
灣仔區,灣仔,壹環 中層 C室,N/A,22/02/2025,1房,"$27,000",465 呎,$58,露台 | | 工作平台
灣仔區,灣仔,星域軒 1座 低層 E室,N/A,22/02/2025,2房,"$41,000",719 呎,$57,N/A
灣仔區,灣仔,兆威閣 21樓 C室,N/A,21/02/2025,2房,$540 萬,386 呎,"$13,990",N/A
灣仔區,灣仔,文熙大廈 8樓 G室,N/A,21/02/2025,-,$400 萬,389 呎,"$10,283",N/A
灣仔區,灣仔,修頓花園 9樓 12室,N/A,21/02/2025,2房,$515 萬,401 呎,"$12,843",N/A
灣仔區,灣仔,建利大廈 B座 19樓 B1室,N/A,21/02/2025,-,$425 萬,355 呎,"$11,972",N/A
灣仔區,灣仔,春園大廈 4樓 D室,N/A,19/02/2025,-,$350 萬,276 呎,"$12,681",N/A
灣仔區,灣仔,富利大廈 14樓 E室,N/A,19/02/2025,2房,$302 萬,284 呎,"$10,627",N/A
灣仔區,灣仔,會景閣 中層 8室,N/A,19/02/2025,開放式,"$22,000",418 呎,$53,N/A
灣仔區,灣仔,囍滙 第二期 3座 低層 F室,N/A,19/02/2025,1房,"$26,000",431 呎,$60,露台 | | 工作平台
灣仔區,灣仔,太源閣 22樓 D室,N/A,19/02/2025,-,$500 萬,346 呎,"$14,451",N/A
灣仔區,灣仔,星街5號 高層,N/A,18/02/2025,-,"$23,000",408 呎,$56,露台
