区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
新界,屯門碼頭,海翠花園 5座 7樓 G室,N/A,27/01/2025,3房,$545 萬,668 呎,"$8,159",N/A
新界,屯門碼頭,邁亞美海灣 T-3座 15樓 A室,N/A,27/01/2025,3房,$684 萬,784 呎,"$8,722",露台
新界,屯門碼頭,海翠花園 3座 高層 H室,N/A,26/01/2025,2房,"$16,000",609 呎,$26,N/A
新界,屯門碼頭,兆禧苑 A座 (安禧閣) 15樓 13室,N/A,24/01/2025,1房,$280 萬,363 呎,"$7,713",露台
新界,屯門碼頭,慧豐園 1座 12樓 E室,N/A,24/01/2025,3房,$444 萬,607 呎,"$7,311",N/A
新界,屯門碼頭,兆禧苑 E座 (樂禧閣) 10樓 10室,N/A,23/01/2025,2房,$305 萬,415 呎,"$7,349",露台
新界,屯門碼頭,慧豐園 2座 30樓 D室,N/A,22/01/2025,2房,$450 萬,489 呎,"$9,202",N/A
新界,屯門碼頭,兆山苑 H座 (椰景閣) 13樓 1室,N/A,22/01/2025,2房,$320 萬,546 呎,"$5,861",露台
新界,屯門碼頭,富健花園 8座 1樓 K室,N/A,21/01/2025,2房,$175 萬,431 呎,"$4,060",N/A
新界,屯門碼頭,美樂花園 8座 18樓 E室,N/A,21/01/2025,2房,$417 萬,589 呎,"$7,076",N/A
新界,屯門碼頭,慧豐園 4座 中層 B室,N/A,21/01/2025,3房,"$17,200",646 呎,$27,N/A
新界,屯門碼頭,邁亞美海灣 T-1座 28樓 G室,N/A,20/01/2025,2房,$355 萬,398 呎,"$8,920",N/A
新界,屯門碼頭,䨇寓 北翼 高層 D室,N/A,20/01/2025,開放式,"$11,000",268 呎,$41,露台
新界,屯門碼頭,兆禧苑 C座 (順禧閣) 23樓 5室,N/A,20/01/2025,1房,$280 萬,363 呎,"$7,713",露台
新界,屯門碼頭,啟豐園 3座 27樓 D室,N/A,17/01/2025,2房,$418 萬,372 呎,"$11,237",N/A
新界,屯門碼頭,兆禧苑 B座 (宏禧閣) 低層 14室,N/A,17/01/2025,2房,"$11,000",415 呎,$27,N/A
新界,屯門碼頭,悅湖山莊 12座 17樓 H室,N/A,16/01/2025,3房,$478 萬,592 呎,"$8,074",N/A
新界,屯門碼頭,海翠花園 1座 低層 G室,N/A,16/01/2025,3房,$560 萬,668 呎,"$8,383",N/A
新界,屯門碼頭,邁亞美海灣 T-1座 低層 F室,N/A,16/01/2025,2房,"$12,000",443 呎,$27,N/A
新界,屯門碼頭,美樂花園 7座 13樓 H室,N/A,16/01/2025,2房,$420 萬,589 呎,"$7,131",N/A
新界,屯門碼頭,富健花園 5座 2樓 F室,N/A,15/01/2025,2房,$320 萬,484 呎,"$6,612",N/A
新界,屯門碼頭,海翠花園 2座 低層 D室,N/A,15/01/2025,2房,"$13,000",609 呎,$21,N/A
新界,屯門碼頭,新屯門中心 9座 32樓 D室,N/A,15/01/2025,2房,$430 萬,501 呎,"$8,583",N/A
新界,屯門碼頭,新屯門中心 1座 18樓 E室,N/A,15/01/2025,3房,$488 萬,597 呎,"$8,174",N/A
新界,屯門碼頭,兆山苑 G座 (楊景閣) 19樓 5室,N/A,13/01/2025,2房,$304 萬,546 呎,"$5,564",露台
