区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,京士柏,俊民苑 E座 13樓 6室,N/A,21/10/2024,-,$570 萬,596 呎,"$9,564",N/A
九龍,京士柏,俊民苑 H座 11樓 3室,N/A,21/10/2024,-,$560 萬,525 呎,"$10,667",N/A
九龍,京士柏,瑧樺 高層 B2室,N/A,20/10/2024,1房,"$16,000",269 呎,$59,露台
九龍,京士柏,巴富花園 嘉富閣 中層 D室,N/A,20/10/2024,3房,"$29,500",812 呎,$36,車位
九龍,京士柏,冠暉苑 高暉閣 (B座) 中層 18室,N/A,20/10/2024,開放式,"$11,000",291 呎,$38,車位
九龍,京士柏,爵士花園 3座 高層 D室,N/A,20/10/2024,-,"$42,500","1,028 呎",$41,N/A
九龍,京士柏,凱旋居 30樓 A室,N/A,18/10/2024,3房,"$2,300 萬","1,277 呎","$18,011",複式 | | 車位 | | 天台 | | 平台
九龍,京士柏,皓畋 6座 低層 D室,N/A,18/10/2024,1房,"$19,500",454 呎,$43,露台 | | 工作平台
九龍,京士柏,冠德苑 B座(冠盛閣) 8樓 8室,N/A,18/10/2024,3房,$642 萬,563 呎,"$11,403",N/A
九龍,京士柏,皓畋 2座 17樓 A室,N/A,17/10/2024,2房,"$1,040 萬",585 呎,"$17,778",露台 | | 工作平台
九龍,京士柏,俊民苑 H座 11樓 3室,N/A,16/10/2024,-,$489 萬,525 呎,"$9,310",N/A
九龍,京士柏,俊民苑 C座 4樓 10室,N/A,16/10/2024,-,$508 萬,554 呎,"$9,170",N/A
九龍,京士柏,皓畋 2座 低層 F室,N/A,15/10/2024,2房,"$25,500",595 呎,$43,露台 | | 工作平台
九龍,京士柏,傲玟 3座 25樓 B室,N/A,15/10/2024,3房,"$2,616 萬","1,153 呎","$22,689",露台 | | 工作平台
九龍,京士柏,加多利軒 低層 C室,N/A,15/10/2024,1房,"$16,800",264 呎,$64,露台
九龍,京士柏,巴富花園 豪富閣 低層 D室,N/A,15/10/2024,3房,"$22,000",809 呎,$27,N/A
九龍,京士柏,俊民苑 D座 15樓 9室,N/A,14/10/2024,-,$400 萬,519 呎,"$7,707",N/A
九龍,京士柏,正平大廈 7樓 C室,N/A,14/10/2024,-,$595 萬,741 呎,"$8,030",N/A
九龍,京士柏,皓畋 2座 高層 A室,N/A,12/10/2024,2房,"$26,000",585 呎,$44,露台 | | 工作平台
九龍,京士柏,皓畋 10座 中層 F室,N/A,12/10/2024,2房,"$27,000",539 呎,$50,露台 | | 工作平台
九龍,京士柏,傲玟 1座 23樓 A室,N/A,10/10/2024,3房,"$3,500 萬","1,367 呎","$25,604",露台 | | 工作平台
九龍,京士柏,龍騰閣 中層 2室,N/A,09/10/2024,-,"$21,000",720 呎,$29,N/A
