区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,又一村石硤尾,畢架山花園 三期 10座 5樓 B室,N/A,24/11/2022,3房,"$2,068 萬","1,312 呎","$15,762",車位 | | 露台
九龍,又一村石硤尾,又一居 17座 4樓 F室,N/A,23/11/2022,3房,"$1,100 萬",584 呎,"$18,836",N/A
九龍,又一村石硤尾,李鄭屋邨 2座 (信義樓) 11樓 11室,N/A,22/11/2022,開放式,$350 萬,277 呎,"$12,635",露台
九龍,又一村石硤尾,又一居 15座 高層 F室,N/A,21/11/2022,3房,"$41,800","1,083 呎",$39,複式 | | 平台
九龍,又一村石硤尾,富怡苑 3樓 A室,N/A,18/11/2022,-,"$1,140 萬",586 呎,"$19,454",車位
九龍,又一村石硤尾,畢架山花園 四期 06座 高層 B室,N/A,17/11/2022,3房,"$28,000",807 呎,$35,N/A
九龍,又一村石硤尾,緹外 2座 6樓 A室,N/A,16/11/2022,4房,$2.58 億,"4,451 呎","$58,000",露台 | | 工作平台
九龍,又一村石硤尾,Maravilla A室,N/A,11/11/2022,-,"$67,000","1,758 呎",$38,N/A
九龍,又一村石硤尾,金暉苑 1樓 B室,N/A,11/11/2022,3房,"$1,084 萬",855 呎,"$12,676",車位
九龍,又一村石硤尾,又一居 09座 中層 D室,N/A,11/11/2022,2房,"$19,500",450 呎,$43,N/A
九龍,又一村石硤尾,又一村花園 C期 B16座( 花圃街36號 ) 中層 D室,N/A,11/11/2022,3房,"$33,000",803 呎,$41,N/A
九龍,又一村石硤尾,又一居 28座 3樓 C室,N/A,10/11/2022,3房,"$1,038 萬",628 呎,"$16,529",N/A
九龍,又一村石硤尾,又一居 3座 5樓 C室,N/A,09/11/2022,3房,"$1,050 萬",566 呎,"$18,551",N/A
九龍,又一村石硤尾,緹山 別墅1,N/A,07/11/2022,5房,$5.08 億,"6,438 呎","$78,906",車位 | | 花園 | | 天台 | | 平台
九龍,又一村石硤尾,畢架山花園 二期 17座 高層 B室,N/A,06/11/2022,-,"$29,000",905 呎,$32,N/A
九龍,又一村石硤尾,郝德傑山 2座 11樓 E室,N/A,04/11/2022,3房,"$1,174 萬",764 呎,"$15,364",車位 | | 露台 | | 工作平台
九龍,又一村石硤尾,富麗苑 2樓 B室,N/A,02/11/2022,-,"$1,550 萬",850 呎,"$18,235",車位
九龍,又一村石硤尾,緹外 1座 5樓 B室,N/A,01/11/2022,4房,$2.41 億,"4,374 呎","$55,000",露台 | | 工作平台
九龍,又一村石硤尾,畢架山花園 二期 17座 3樓 D室,N/A,01/11/2022,3房,"$1,175 萬",905 呎,"$12,983",N/A
九龍,又一村石硤尾,又一居 02座 中層 C室,N/A,30/10/2022,3房,"$23,500",566 呎,$42,N/A
九龍,又一村石硤尾,又一村花園 C期 B16座( 花圃街36號 ) 中層 C室,N/A,15/10/2022,3房,"$30,000",805 呎,$37,N/A
九龍,又一村石硤尾,又一居 05座 高層 D室,N/A,13/10/2022,3房,"$29,000",797 呎,$36,N/A
九龍,又一村石硤尾,又一居 28座 高層 G室,N/A,12/10/2022,3房,"$23,800",522 呎,$46,天台
九龍,又一村石硤尾,海棠苑 2樓 16室,N/A,11/10/2022,-,"$1,858 萬","1,311 呎","$14,172",N/A
九龍,又一村石硤尾,白玉樓 2樓 B室,N/A,10/10/2022,-,$389 萬,364 呎,"$10,681",平台
九龍,又一村石硤尾,又一居 18座 1樓 F室,N/A,30/09/2022,3房,"$1,250 萬",584 呎,"$21,404",花園
九龍,又一村石硤尾,畢架山花園 四期 06座 中層 B室,N/A,29/09/2022,3房,"$30,500",807 呎,$38,車位
九龍,又一村石硤尾,又一居 22座 10樓 F室,N/A,29/09/2022,3房,"$1,100 萬",561 呎,"$19,608",天台
九龍,又一村石硤尾,李鄭屋邨 6座 (廉潔樓) 20樓 9室,N/A,29/09/2022,開放式,$333 萬,491 呎,"$6,782",露台
九龍,又一村石硤尾,壽菊路10號 D室,N/A,28/09/2022,-,"$43,800","1,197 呎",$37,車位
九龍,又一村石硤尾,郝德傑山 1座 7樓 A室,N/A,27/09/2022,3房,"$1,138 萬",756 呎,"$15,053",車位 | | 露台 | | 工作平台
九龍,又一村石硤尾,嘉珀山 第二座 2樓 B室,N/A,27/09/2022,4房,"$2,768 萬","1,659 呎","$16,685",車位 | | 露台 | | 工作平台
九龍,又一村石硤尾,帝景峰 帝景居 帝景居1座 ( 第1座 ) 中層 C室,N/A,27/09/2022,2房,"$23,500",619 呎,$38,N/A
九龍,又一村石硤尾,李鄭屋邨 4座 (道德樓) 24樓 7室,N/A,26/09/2022,開放式,$262 萬,377 呎,"$6,950",露台
九龍,又一村石硤尾,帝景峰 帝景軒 帝景軒7座 ( 第20座 ) 高層 A室,N/A,25/09/2022,3房,"$38,500",969 呎,$40,車位
