区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,藍田,匯景花園 10座 27樓 H室,N/A,19/02/2025,3房,$938 萬,720 呎,"$13,028",N/A
九龍,藍田,麗港城 4期 18座 高層 G室,N/A,16/02/2025,2房,"$17,500",517 呎,$34,N/A
九龍,藍田,康逸苑 E座 7樓 2室,N/A,19/02/2025,3房,$575 萬,650 呎,"$8,846",N/A
九龍,藍田,匯景花園 10座 27樓 H室,N/A,19/02/2025,3房,$938 萬,720 呎,"$13,028",N/A
九龍,藍田,麗港城 4期 18座 高層 G室,N/A,16/02/2025,2房,"$17,500",517 呎,$34,N/A
九龍,藍田,KOKO HILLS 1期 2座 1樓 E室,N/A,13/02/2025,3房,"$1,519 萬",695 呎,"$21,856",平台
九龍,藍田,麗港城 2期 29座 14樓 C室,N/A,12/02/2025,2房,$578 萬,522 呎,"$11,073",N/A
九龍,藍田,匯景花園 2座 14樓 B室,N/A,12/02/2025,2房,$585 萬,537 呎,"$10,894",N/A
九龍,藍田,麗港城 3期 32座 2樓 G室,N/A,11/02/2025,2房,$548 萬,517 呎,"$10,600",N/A
九龍,藍田,康栢苑 E座 (欣柏閣) 5樓 9室,N/A,11/02/2025,3房,$542 萬,645 呎,"$8,403",露台
九龍,藍田,康栢苑 G座 (金柏閣) 4樓 7室,N/A,10/02/2025,3房,$380 萬,554 呎,"$6,859",露台
九龍,藍田,康盈苑 A座 13樓 24室,N/A,10/02/2025,開放式,$270 萬,485 呎,"$5,567",露台
九龍,藍田,匯景花園 13座 低層 F室,N/A,09/02/2025,3房,"$23,000",718 呎,$32,N/A
九龍,藍田,麗港城 1期 15座 中層 A室,N/A,08/02/2025,3房,"$23,000",748 呎,$31,N/A
九龍,藍田,匯景花園 9座 11樓 G室,N/A,07/02/2025,3房,$795 萬,718 呎,"$11,072",N/A
九龍,藍田,匯景花園 1座 6樓 D室,N/A,06/02/2025,2房,$600 萬,537 呎,"$11,173",N/A
九龍,藍田,德田邨 4座 (德樂樓) 17樓 14室,N/A,06/02/2025,開放式,$178 萬,385 呎,"$4,623",露台
九龍,藍田,麗港城 1期 14座 28樓 E室,N/A,06/02/2025,3房,$805 萬,687 呎,"$11,718",天台
